year,met_year,yr_part,month,MEI Aggregate Global,SAOD Aggregate Global,PMOD TSI (new VIRGO adj.),TSI Aggregate Global,CO2 Aggregate Global (interp.),log CO2 Aggregate Global (interp.),CO2 Aggregate Global,CO2 Law Dome,log CO2 Aggregate Global
1704,1704,1704.04166666667,1,,,,1360.96809118791,276.600003280672,5.62257243109137,,,
1704,1704,1704.125,2,,,,1360.98479633784,276.600002693384,5.62257242896813,,,
1704,1704,1704.20833333333,3,,,,1361.00184133229,276.600002014281,5.62257242651295,,,
1704,1704,1704.29166666667,4,,,,1361.01922463298,276.600001300755,5.62257242393331,,,
1704,1704,1704.375,5,,,,1361.03694470164,276.600000610197,5.62257242143672,,,
1704,1704,1704.45833333333,6,,,,1361.055,276.6,5.62257241923066,276.6,276.6,5.62257241923066
1704,1704,1704.54166666667,7,,,,1361.07335342753,276.599999516075,5.62257241748111,,,
1704,1704,1704.625,8,,,,1361.09182563471,276.599999158417,5.62257241618806,,,
1704,1704,1704.70833333333,9,,,,1361.11020170979,276.599998915543,5.62257241530999,,,
1704,1704,1704.79166666667,10,,,,1361.128266741,276.599998775967,5.62257241480538,,,
1704,1704,1704.875,11,,,,1361.14580581658,276.599998728206,5.6225724146327,,,
1704,1705,1704.95833333333,12,,,,1361.16260402477,276.599998760775,5.62257241475045,,,
1705,1705,1705.04166666667,1,,,,1361.17844645381,276.599998862189,5.6225724151171,,,
1705,1705,1705.125,2,,,,1361.19311819193,276.599999020965,5.62257241569113,,,
1705,1705,1705.20833333333,3,,,,1361.20640432737,276.599999225619,5.62257241643102,,,
1705,1705,1705.29166666667,4,,,,1361.21808994837,276.599999464665,5.62257241729525,,,
1705,1705,1705.375,5,,,,1361.22796014317,276.59999972662,5.6225724182423,,,
1705,1705,1705.45833333333,6,,,,1361.2358,276.6,5.62257241923066,276.6,276.6,5.62257241923066
1705,1705,1705.54166666667,7,,,,1361.24146307699,276.600000273325,5.62257242021882,,,
1705,1705,1705.625,8,,,,1361.2450768118,276.600000535135,5.62257242116535,,,
1705,1705,1705.70833333333,9,,,,1361.24683711197,276.600000773977,5.62257242202884,,,
1705,1705,1705.79166666667,10,,,,1361.24693988505,276.600000978396,5.62257242276788,,,
1705,1705,1705.875,11,,,,1361.24558103859,276.600001136937,5.62257242334106,,,
1705,1706,1705.95833333333,12,,,,1361.24295648014,276.600001238147,5.62257242370697,,,
1706,1706,1706.04166666667,1,,,,1361.23926211723,276.600001270571,5.62257242382419,,,
1706,1706,1706.125,2,,,,1361.23469385741,276.600001222755,5.62257242365132,,,
1706,1706,1706.20833333333,3,,,,1361.22944760823,276.600001083244,5.62257242314694,,,
1706,1706,1706.29166666667,4,,,,1361.22371927724,276.600000840584,5.62257242226965,,,
1706,1706,1706.375,5,,,,1361.21770477198,276.600000483321,5.62257242097802,,,
1706,1706,1706.45833333333,6,,,,1361.2116,276.6,5.62257241923066,276.6,276.6,5.62257241923066
1706,1706,1706.54166666667,7,,,,1361.2055685122,276.599999390627,5.62257241702757,,,
1706,1706,1706.625,8,,,,1361.19964443291,276.599998701043,5.6225724145345,,,
1706,1706,1706.70833333333,9,,,,1361.19382952983,276.59999798855,5.62257241195861,,,
1706,1706,1706.79166666667,10,,,,1361.18812557063,276.599997310451,5.62257240950705,,,
1706,1706,1706.875,11,,,,1361.18253432302,276.599996724046,5.62257240738701,,,
1706,1707,1706.95833333333,12,,,,1361.17705755468,276.599996286637,5.62257240580563,,,
1707,1707,1707.04166666667,1,,,,1361.17169703331,276.599996055526,5.62257240497009,,,
1707,1707,1707.125,2,,,,1361.16645452658,276.599996088015,5.62257240508755,,,
1707,1707,1707.20833333333,3,,,,1361.1613318022,276.599996441405,5.62257240636517,,,
1707,1707,1707.29166666667,4,,,,1361.15633062785,276.599997172999,5.62257240901012,,,
1707,1707,1707.375,5,,,,1361.15145277122,276.599998340096,5.62257241322956,,,
1707,1707,1707.45833333333,6,,,,1361.1467,276.6,5.62257241923066,276.6,276.6,5.62257241923066
1707,1707,1707.54166666667,7,,,,1361.14206125385,276.600002164169,5.62257242705484,,,
1707,1707,1707.625,8,,,,1361.13747416026,276.600004660695,5.6225724360806,,,
1707,1707,1707.70833333333,9,,,,1361.13286351873,276.600007271823,5.62257244552069,,,
1707,1707,1707.79166666667,10,,,,1361.12815412871,276.600009779802,5.62257245458786,,,
1707,1707,1707.875,11,,,,1361.12327078969,276.60001196688,5.62257246249487,,,
1707,1708,1707.95833333333,12,,,,1361.11813830113,276.600013615305,5.62257246845446,,,
1708,1708,1708.04166666667,1,,,,1361.11268146251,276.600014507324,5.6225724716794,,,
1708,1708,1708.125,2,,,,1361.1068250733,276.600014425184,5.62257247138244,,,
1708,1708,1708.20833333333,3,,,,1361.10049393297,276.600013151135,5.62257246677634,,,
1708,1708,1708.29166666667,4,,,,1361.09361284099,276.600010467422,5.62257245707383,,,
1708,1708,1708.375,5,,,,1361.08610659685,276.600006156295,5.62257244148769,,,
1708,1708,1708.45833333333,6,,,,1361.0779,276.6,5.62257241923066,276.6,276.6,5.62257241923066
1708,1708,1708.54166666667,7,,,,1361.06893751409,276.599991952696,5.62257239013701,,,
1708,1708,1708.625,8,,,,1361.05924225937,276.59998265618,5.62257235652704,,,
1708,1708,1708.70833333333,9,,,,1361.04885702026,276.599972924159,5.62257232134258,,,
1708,1708,1708.79166666667,10,,,,1361.03782458118,276.599963570341,5.62257228752545,,,
1708,1708,1708.875,11,,,,1361.02618772655,276.599955408433,5.62257225801746,,,
1708,1709,1708.95833333333,12,,,,1361.0139892408,276.599949252144,5.62257223576044,,,
1709,1709,1709.04166666667,1,,,,1361.00127190833,276.599945915179,5.62257222369622,,,
1709,1709,1709.125,2,,,,1360.98807851357,276.599946211248,5.6225722247666,,,
1709,1709,1709.20833333333,3,,,,1360.97445184094,276.599950954057,5.62257224191342,,,
1709,1709,1709.29166666667,4,,,,1360.96043467485,276.599960957313,5.62257227807849,,,
1709,1709,1709.375,5,,,,1360.94606979973,276.599977034725,5.62257233620363,,,
1709,1709,1709.45833333333,6,,,,1360.9314,276.6,5.62257241923066,276.6,276.6,5.62257241923066
1709,1709,1709.54166666667,7,,,,1360.91646912962,276.600030025047,5.62257252778108,,,
1709,1709,1709.625,8,,,,1360.90132532079,276.600064714588,5.62257265319516,,,
1709,1709,1709.70833333333,9,,,,1360.88601777524,276.600101031543,5.62257278449286,,,
1709,1709,1709.79166666667,10,,,,1360.87059569472,276.600135938835,5.62257291069415,,,
